site_id,nom_site,commune,pays,type_site,x_l93,y_l93,longitude,latitude,phase_id,periode,sous_periode,datation_debut,datation_fin,sources_count,source_references,occupation_necropole_raw,chronologie_comment,source_file,armement_summary,or_summary,remarques
SITE-7895ae3ad9436eea,"Devant Giblot, Pâquis devant Giblot",Diarville,FR,nécropole,,,,,SITE-7895ae3ad9436eea-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
SITE-4e86e92422f13770,"Devant Giblot, Pâquis devant Giblot, Tum 3, tombe 1",Diarville,FR,nécropole,,,,,SITE-4e86e92422f13770-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,1 perle biconique en tôle,info S. Marion
SITE-58d9db63523dc550,"Devant Giblot, Pâquis devant Giblot, Tum 7, tombe 1",Diarville,FR,nécropole,,,,,SITE-58d9db63523dc550-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à char (feminine),2 boucles d'oreilles en or,"Dubreucq et al. 2018 ; Olivier 2003, p. 75"
SITE-b650608fc432951f,"Devant Giblot, Pâquis devant Giblot, Tum 2, tombe 1",Diarville,FR,nécropole,,,,,SITE-b650608fc432951f-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à char,Tôle d'or disparue,"Tombe à char fouillée anciennement, mobilier perdu : char et tôle d'or ; Olivier 2003, p. 77"
SITE-9b64cf972124513d,"Devant Giblot, Pâquis devant Giblot, Tum 7, tombe 2",Diarville,FR,nécropole,,,,,SITE-9b64cf972124513d-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à char (feminine),1 boucle d'oreille en or ; 1 fibule rehaussée d'une tôle d'or,"Dubreucq et al. 2018 ; Olivier 2003, p. 77"
SITE-e48163799153c3c1,Bois de Voivre,Haroué,FR,nécropole,,,,,SITE-e48163799153c3c1-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
SITE-0b0217e5c9640079,Bois de Voivre,Haroué,FR,nécropole,,,,,SITE-0b0217e5c9640079-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
SITE-45e23373f63457f9,Bois de Voivre,Haroué,FR,nécropole,,,,,SITE-45e23373f63457f9-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
SITE-bd1def077269450c,"Grand Bois Juré, forêt de Facq",Lesmenils Pont-à-Mouson,FR,nécropole,,,,,SITE-bd1def077269450c-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à épée (en fer),,info S. Marion
SITE-e1a38541f0894bc3,Bois de Grève,Messein - Richardmenil,FR,nécropole,,,,,SITE-e1a38541f0894bc3-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à épée (en fer),,tableau M. Landolt et info S. Marion
SITE-f9cb4c63590da827,???,Moncel-sur Seille,FR,nécropole,,,,,SITE-f9cb4c63590da827-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
SITE-f37c54f949772c54,???,Moncel-sur Seille,FR,nécropole,,,,,SITE-f37c54f949772c54-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
SITE-a0dcc6895f1a2e1a,Bois Communal Cp 13,Villey-Saint-Etienne,FR,nécropole,,,,,SITE-a0dcc6895f1a2e1a-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée : épée courte en fer bague coudée plaquée or,oui (épée),tableau M. Landolt
SITE-dc5add1de33bb4c5,Bois Communal Cp 13,Villey-Saint-Etienne,FR,nécropole,,,,,SITE-dc5add1de33bb4c5-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
SITE-cd76a330bdfd81b0,Les Fonzelles-Maucourt,Chaillon,FR,nécropole,,,,,SITE-cd76a330bdfd81b0-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,hast,,info S. Marion
SITE-563868a7ff4af928,Les Fonzelles-Maucourt,Chaillon,FR,nécropole,,,,,SITE-563868a7ff4af928-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à poignard ; hast,,info S. Marion
SITE-66fa3598dc3faf73,Les Fonzelles-Maucourt,Chaillon,FR,nécropole,,,,,SITE-66fa3598dc3faf73-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à poignard ; hast,,info S. Marion
SITE-f5b4ae3df7271da6,Les Fonzelles-Maucourt,Chaillon,FR,nécropole,,,,,SITE-f5b4ae3df7271da6-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à poignard ; hast,,info S. Marion
SITE-710a9fe4867b9691,Le Clos Des Prés,Argancy,FR,nécropole,,,,,SITE-710a9fe4867b9691-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,tableau M. Landolt
SITE-2ebb02b3c102b31a,Rayu de la Forterie,Cherisey,FR,nécropole,,,,,SITE-2ebb02b3c102b31a-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée (Rixheim),,tableau M. Landolt
SITE-807b20c812a298c1,rue d'Uckange,Fameck,FR,nécropole,,,,,SITE-807b20c812a298c1-PH1,Hallstatt,Ha D3 / LT A,-500.0,-400.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à char (féminine),,"info Th. Le Cozanet, fouille 2023"
SITE-1a1cb8dd8a2d09eb,Les Grands Prés,Marsal,FR,nécropole,,,,,SITE-1a1cb8dd8a2d09eb-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,2 boucles d'oreille en or,"tableau M. Landolt, Dubreucq et al. 2018 (datation proposée Ha D3-LT A1)"
SITE-4e44fcecd16cef03,ZAC technopole,Metz,FR,nécropole,,,,,SITE-4e44fcecd16cef03-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,2 boucles d'oreille en or,tableau M. Landolt
SITE-26981d5dbd6ae9d7,Schemerten - étape 3,Mondelange,FR,nécropole,,,,,SITE-26981d5dbd6ae9d7-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à char (feminine),,Plouin (dir.) 2008
SITE-b56ece77bb1458c9,"Baumbusch, forêt de Cadenbronn",Nousseviller-Saint-Nabor,FR,nécropole,,,,,SITE-b56ece77bb1458c9-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
SITE-e7c0e4e8036c7e40,Carrière Billert,Ottange,FR,nécropole,,,,,SITE-e7c0e4e8036c7e40-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 pointe de lance en fer,,info S. Marion
SITE-a6d31d4ad7c0d265,Zac des Chiloux,Woippy,FR,nécropole,,,,,SITE-a6d31d4ad7c0d265-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à char ; harnachement ; bandage de roue,2 anneaux (boucle d'oreille ou bracelet ?),"tombe à double chambre en bois ; comme de « niveau intermédiaire » au même titre que celles d’Ivory « Moidons-Papillards » dans le Jura (Piningre, Ganard 2004), celle moins connue de Montsaugeon « Le Charmet » en Haute-Marne (Thomas, Triboulot 2000, p. 179) ou encore celles de Diarville (Olivier 2002a ; Milcent 2003)."
SITE-ef000b8c39935b59,"tum 11, SP 18003",Bernolsheim-Mommenheim,FR,nécropole,,,,,SITE-ef000b8c39935b59-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"1 boucle d'oreille, fil massif ouvert","Plouin, Gratuze 2018"
SITE-2150f2e635b9d399,"Burgweg Rechts, zone de stockage, LGV Est",Brumath/Eckwersheim,FR,nécropole,,,,,SITE-2150f2e635b9d399-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,
SITE-34cf5b693345ae9c,Site 1.3 - Ampfad et Neustrasse,Duttlenheim,FR,nécropole,,,,,SITE-34cf5b693345ae9c-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,Seguin dir 2022
SITE-087ff9eaa52bb24a,"Schiessheck, tombe 2",Forstfeld,FR,nécropole,,,,,SITE-087ff9eaa52bb24a-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"1 boucle d'oreille, fil massif ouvert","Châtelet et al. 20023, Plouin, Gratuze 2018"
SITE-00b4b76ab4d7488f,"Schiessheck, tombe 4",Forstfeld,FR,nécropole,,,,,SITE-00b4b76ab4d7488f-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, fil massif ouvert","Châtelet et al. 20023, Plouin, Gratuze 2019"
SITE-3d9a5c84dc241d57,"Schiessheck, tombe 8",Forstfeld,FR,nécropole,,,,,SITE-3d9a5c84dc241d57-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"1 boucle d'oreille, fil massif ouvert","Châtelet et al. 20023, Plouin, Gratuze 2019"
SITE-b8618e270ff17f11,Donauberg,Haguenau,FR,nécropole,,,,,SITE-b8618e270ff17f11-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,
SITE-89578ba2ea5b9f7d,"Königsbrück, Tum 14, tombe XII",Haguenau,FR,nécropole,,,,,SITE-89578ba2ea5b9f7d-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"1 boucle d'oreille, fil massif ouvert",Contexte mal daté ; Plouin Gratuze 2018 ; Dubreucq et al. 2018 (datation proposée Ha D3)
SITE-03f8e95fb97e4ba7,"Königsbrück, Tum 17, tombe II",Haguenau,FR,nécropole,,,,,SITE-03f8e95fb97e4ba7-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, croissant lisse",Plouin Gratuze 2018
SITE-8f20c68944a38a9a,"Königsbrück, Tum 6, tombe VI",Haguenau,FR,nécropole,,,,,SITE-8f20c68944a38a9a-PH1,Hallstatt,,-800.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,
SITE-70058972e05eb85d,"Kurzgeland, Tum 88, tombe II",Haguenau,FR,nécropole,,,,,SITE-70058972e05eb85d-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, croissant lisse",Contexte mal daté ; Plouin Gratuze 2018 ; Dubreucq et al. 2018 (datation proposée Ha D2)
SITE-2267e4bba86b378a,"Maegstub A, Tum 3, sépulture 1",Haguenau,FR,nécropole,,,,,SITE-2267e4bba86b378a-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à poignard (en fer),,PCR Haguenau : textile qui entourait la lame déposée dans le chaudron (liquide dans chaudron a priori)
SITE-886a7c093569751a,"Maegstub C, Tum 2, tombe II",Haguenau,FR,nécropole,,,,,SITE-886a7c093569751a-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"1 boucle d'oreille, croissant estampé",Plouin Gratuze 2018
SITE-a207f432a83d3bae,"Maegstub C, Tum 2, tombe III",Haguenau,FR,nécropole,,,,,SITE-a207f432a83d3bae-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,
SITE-31ce89b29669c6ea,"Maegstub C, Tum 20, tombe III",Haguenau,FR,nécropole,,,,,SITE-31ce89b29669c6ea-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, croissant estampé",Plouin Gratuze 2018 ; Dubreucq et al. 2018 (datation proposée Ha D1)
SITE-2e55d4acd58486b6,"Maegstub C, Tum 4, tombe VII",Haguenau,FR,nécropole,,,,,SITE-2e55d4acd58486b6-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée (Fer),,"tombe à poignard pour les anciens, épée pour DHENNEQUIN. Datation également révisée : ancienne datation Ha D1"
SITE-0695468a60fa9d12,"Schirrheinerweg, Tum 6, tombe III",Haguenau,FR,nécropole,,,,,SITE-0695468a60fa9d12-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, croissant estampé",Plouin Gratuze 2018 ; PCR Haguenau
SITE-0fabaca4bee78a35,"Fischerhübel-Kürzgeland, Tum2, tombe II",Haguenau-Schirrhein,FR,nécropole,,,,,SITE-0fabaca4bee78a35-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,
SITE-c4b6ed68bd3abc84,Harthouse,Harthouse,FR,nécropole,,,,,SITE-c4b6ed68bd3abc84-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,
SITE-46b1b8f962fb7809,Eschenbuch,Hatten-Seltz,FR,nécropole,,,,,SITE-46b1b8f962fb7809-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à char,torque/bandeau,
SITE-2892708b16aea7ec,"Eschenbusch (et non Hesselbusch), Tum 2, tombe IV",Hatten-Seltz,FR,nécropole,,,,,SITE-2892708b16aea7ec-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"1 boucle d'oreille, fil massif ouvert ; 1 boucle d'oreille, croissant lisse","Plouin, Gratuze 2018 ; datée du ha D2 dans PCR Haguenau"
SITE-5fa6b7ee046d3954,"Niedersand, tumulus 2",Hatten-Seltz,FR,nécropole,,,,,SITE-5fa6b7ee046d3954-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"1 boucle d'oreille, croissant estampé","Plouin, Gratuze 2018"
SITE-a74b9f13b78a5b8f,Heidolsheim,Heidolsheim,FR,nécropole,,,,,SITE-a74b9f13b78a5b8f-PH1,indéterminé,,,,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"1 boucle d'oreille, croissant lisse","Contexte mal daté ; Plouin Gratuze 2018 ; Bittlichhügel cité dans Naue 1905, p. 332?"
SITE-6d35bb3a0deac485,Hilsenheim,Hilsenheim,FR,nécropole,,,,,SITE-6d35bb3a0deac485-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée (Fer),,
SITE-9c9e8073b982421d,Nachtweide,Mussig,FR,nécropole,,,,,SITE-9c9e8073b982421d-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"1 boucle d'oreille, fil massif ouvert","Plouin, Gratuze 2018 ; Dubreucq et al. 2018 (datation proposée Ha D2)"
SITE-0a0ee614ae3e9ebc,"Auf der Buerckelmatt, Tum 2B, tombe 20",Nordhouse,FR,nécropole,,,,,SITE-0a0ee614ae3e9ebc-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à poignard,,"Plouin, Lambach 2022"
SITE-dda7c8b52356a2a4,"Auf der Buerckelmatt, Tum 3, tombe 10",Nordhouse,FR,nécropole,,,,,SITE-dda7c8b52356a2a4-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreilles, croissant estampé","Plouin, Gratuze 2018 ; Plouin, Lambach 2022 ; Dubreucq et al. 2018 (datation proposée Ha D2)"
SITE-3d80b06219416aec,"Auf der Buerckelmatt, Tum 3, tombe A",Nordhouse,FR,nécropole,,,,,SITE-3d80b06219416aec-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreilles, croissant lisse","Fouilles anciennes (Kim 1907), Plouin 1997 ; Plouin, Gratuze 2018 ; Plouin, Lambach 2022"
SITE-3ab732ec8d83556e,"Auf der Buerckelmatt, Tum 4, tombe 4",Nordhouse,FR,nécropole,,,,,SITE-3ab732ec8d83556e-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, croissant estampé ; 8 épingles en or décor de bossettes","Plouin, Gratuze 2018 ; Plouin, Lambach 2022"
SITE-d6e5c1161808fa5f,"Auf der Buerckelmatt, Tum 5, tombe A",Nordhouse,FR,nécropole,,,,,SITE-d6e5c1161808fa5f-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucle d'oreille, fil massif ouvert","Fouilles anciennes (Forrer 1912), Plouin, Gratuze 2018 ; Plouin, Lambach 2022"
SITE-00e3add8a0b7bb49,Tumulus 3,Obenheim,FR,nécropole,,,,,SITE-00e3add8a0b7bb49-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée (Fer),,
SITE-6f31e2b6d06d7395,Tumulus 6,Obenheim,FR,nécropole,,,,,SITE-6f31e2b6d06d7395-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée (Fer),,
SITE-48f600c8e810f096,"Tum 1, sépulture 1",Obermodern,FR,nécropole,,,,,SITE-48f600c8e810f096-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à poignard (à antennes),,PCR Haguenau
SITE-0b8616c499faf375,"Tum 3, tombe I",Ohlungen,FR,nécropole,,,,,SITE-0b8616c499faf375-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,"Plouin, Gratuze 2018"
SITE-c4489eb52f6662ed,"Tum 3, tombe II",Ohlungen,FR,nécropole,,,,,SITE-c4489eb52f6662ed-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, croissant estampé","Plouin, Gratuze 2018"
SITE-25314434785d4c69,"Tum 3, tombe XVI",Ohlungen,FR,nécropole,,,,,SITE-25314434785d4c69-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, croissant estampé ; 2 boucles d'oreille, croissant lisse","Plouin, Gratuze 2018"
SITE-3aa9b55640bc748b,"Niederschley, Tumulus 9",Ohnenheim,FR,nécropole,,,,,SITE-3aa9b55640bc748b-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,"tombe à char (type 4), tombe à épée (Fer) ; Mors",-,
SITE-fc33fef89bf7e98a,"Prairie, Tum 1, tombe 2",Sélestat,FR,nécropole,,,,,SITE-fc33fef89bf7e98a-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, croissant estampé","Plouin, Gratuze 2018"
SITE-1937327ccdb39f8d,"Prairie, Tum 1, tombe 6",Sélestat,FR,nécropole,,,,,SITE-1937327ccdb39f8d-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, croissant estampé","Plouin, Gratuze 2018"
SITE-aa70659faa6d44fc,"Jungholz, tombe 2",Westhouse,FR,nécropole,,,,,SITE-aa70659faa6d44fc-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, croissant lisse ; 1 boucle d'oreille, croissant estampé","Plouin, Gratuze 2018"
SITE-59c79ca64a7fe252,Tumulus 1,Appenwihr,FR,nécropole,,,,,SITE-59c79ca64a7fe252-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,
SITE-51d1825ec7477833,Tumulus 3,Appenwihr,FR,nécropole,,,,,SITE-51d1825ec7477833-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée (Fer),,
SITE-4b125ad72a6d8d59,"Herten Grassmatt, tum 1",Colmar-Riedwihr,FR,nécropole,,,,,SITE-4b125ad72a6d8d59-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,Tombe à poignard (variante Estavayer),,
SITE-721172d3b5dcdc3f,"Allmend (tum 21), ens 1",Ensisheim,FR,nécropole,,,,,SITE-721172d3b5dcdc3f-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 pointe de lance en fer,"1 torque, bracelet, 1 anneau","Plouin, Gratuze 2018 ; Dubreucq et al. 2018 (tombe masculine datée du ha D2)"
SITE-e0308e5c5069483f,"Allmend (tum 21), ens 2",Ensisheim,FR,nécropole,,,,,SITE-e0308e5c5069483f-PH1,Hallstatt,Ha D3 / LT A,-500.0,-400.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,"2 boucles d'oreille, 1 bracelet, cornes à boire","Plouin, Gratuze 2018 ; Dubreucq et al. 2018 (tombe féminine datée du Ha D3-LT A1)"
